6989,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6989-YW7d39OwaYgd.png,success
6989,bannerImage,nan,skip
6993,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx6993-9K3SFQJ4bIAZ.png,success
6993,bannerImage,nan,skip
6994,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b6994-UFUeKKd9V7Ib.jpg,success
6994,bannerImage,nan,skip
7020,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b7020-9DAqHQuuFJ8Y.jpg,success
7020,bannerImage,nan,skip
7021,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b7021-hNQcwszJop0L.jpg,success
7021,bannerImage,nan,skip
7026,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7026.jpg,success
7026,bannerImage,nan,skip
7029,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7029.jpg,success
7029,bannerImage,nan,skip
7032,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b7032-W4I6JirHxy1S.jpg,success
7032,bannerImage,nan,skip
7501,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7501.jpg,success
7501,bannerImage,nan,skip
7524,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b7524-p3dPznT2JHJD.jpg,success
7524,bannerImage,nan,skip
7526,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7526.jpg,success
7526,bannerImage,nan,skip
7527,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/default.jpg,success
7527,bannerImage,nan,skip
7528,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx7528-PvotBkdYqQJE.jpg,success
7528,bannerImage,nan,skip
7529,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7529.jpg,success
7529,bannerImage,nan,skip
7530,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7530.jpg,success
7530,bannerImage,nan,skip
7531,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx7531-mnGw0xt84alv.jpg,success
7531,bannerImage,nan,skip
7532,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b7532-51xBcQwhFzIu.jpg,success
7532,bannerImage,nan,skip
7610,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx7610-knPFRnDYQmHt.jpg,success
7610,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/7610-16TbZmLUGIo0.jpg,success
7621,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b7621-dPVRNvNjzVHR.png,success
7621,bannerImage,nan,skip
7786,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/7786.jpg,success
7786,bannerImage,nan,skip
8041,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b8041-TKyTyUXSlP3Z.jpg,success
8041,bannerImage,nan,skip
8663,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b8663-ceeeU3VtOXZP.png,success
8663,bannerImage,nan,skip
8774,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8774.jpg,success
8774,bannerImage,nan,skip
8879,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/8879.jpg,success
8879,bannerImage,nan,skip
9228,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9228-UvXR069uBSJy.png,success
9228,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/9228-7swWgpUzvyJj.jpg,success
9521,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9521.jpg,success
9521,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/n9521-ihWF6NXmg2Rb.jpg,success
9613,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx9613-iJNnBrJqDD26.jpg,success
9613,bannerImage,nan,skip
9850,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/9850.jpg,success
9850,bannerImage,nan,skip
10342,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx10342-KNADJFNsd8dv.jpg,success
10342,bannerImage,nan,skip
10743,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/10743.jpg,success
10743,bannerImage,nan,skip
11447,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/11447.jpg,success
11447,bannerImage,nan,skip
12295,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12295.jpg,success
12295,bannerImage,nan,skip
12603,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12603.jpg,success
12603,bannerImage,nan,skip
12763,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12763.jpg,success
12763,bannerImage,nan,skip
12887,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12887.jpg,success
12887,bannerImage,nan,skip
12895,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/12895.jpg,success
12895,bannerImage,nan,skip
12897,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx12897-uZXF5WmBGUjR.png,success
12897,bannerImage,nan,skip
13083,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13083.jpg,success
13083,bannerImage,nan,skip
13307,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/13307-LahAsvEwVqMy.png,success
13307,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/13307-UflOa9RnVhKl.jpg,success
14211,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14211.jpg,success
14211,bannerImage,nan,skip
14213,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/14213.jpg,success
14213,bannerImage,nan,skip
15455,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/15455.jpg,success
15455,bannerImage,nan,skip
15823,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b15823-rGci1KwI5cM8.png,success
15823,bannerImage,nan,skip
16007,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b16007-I8ghWOBd2nq6.png,success
16007,bannerImage,nan,skip
16063,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b16063-B5aPs3hMs2VJ.jpg,success
16063,bannerImage,nan,skip
16159,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b16159-EDXmZx1azpAj.jpg,success
16159,bannerImage,nan,skip
17521,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17521.jpg,success
17521,bannerImage,nan,skip
17675,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/17675.jpg,success
17675,bannerImage,nan,skip
19125,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19125.jpg,success
19125,bannerImage,nan,skip
19681,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx19681-6AkKhFPMOW0u.png,success
19681,bannerImage,nan,skip
19981,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19981.jpg,success
19981,bannerImage,nan,skip
19983,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19983.jpg,success
19983,bannerImage,nan,skip
19985,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19985.jpg,success
19985,bannerImage,nan,skip
19987,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19987.jpg,success
19987,bannerImage,nan,skip
19989,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/19989.jpg,success
19989,bannerImage,nan,skip
98137,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx98137-IXFLJnrxx0vt.jpg,success
98137,bannerImage,nan,skip
101819,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx101819-E7b8KZXj9EFa.png,success
101819,bannerImage,nan,skip
102091,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102091-AeeC0vAWcTWm.jpg,success
102091,bannerImage,nan,skip
102378,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102378-Z6YE7dfq9r98.jpg,success
102378,bannerImage,nan,skip
102392,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102392-xFoLn1aQW96k.jpg,success
102392,bannerImage,nan,skip
102526,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/102526-J4wjPly7LOgj.jpg,success
102526,bannerImage,nan,skip
103729,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx103729-iIc788jWlgDf.jpg,success
103729,bannerImage,nan,skip
103936,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/103936-PTmgZgdUwTvK.jpg,success
103936,bannerImage,nan,skip
104091,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104091-lnxoFeVVYSRY.jpg,success
104091,bannerImage,nan,skip
104176,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104176-eISGzlbHCGvY.jpg,success
104176,bannerImage,nan,skip
104180,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx104180-8X7puZc0VcVn.jpg,success
104180,bannerImage,nan,skip
104215,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104215-TOZRgGiAX5O4.jpg,success
104215,bannerImage,nan,skip
104354,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104354-Leu3a8gd5STv.jpg,success
104354,bannerImage,nan,skip
104360,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104360-yURPo0vwNYTn.jpg,success
104360,bannerImage,nan,skip
104369,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104369-JmKkrDGDSrog.jpg,success
104369,bannerImage,nan,skip
104381,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104381-W5XDl3GkFLHu.jpg,success
104381,bannerImage,nan,skip
104387,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104387-4pdEEJ7oaPe9.jpg,success
104387,bannerImage,nan,skip
104409,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104409-LYgbXlqpUxiP.jpg,success
104409,bannerImage,nan,skip
104417,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104417-t2F1NPXl1gRB.jpg,success
104417,bannerImage,nan,skip
104418,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b104418-j99nK2mt8JWo.jpg,success
104418,bannerImage,nan,skip
104419,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104419-jMPa7F1wJdzZ.jpg,success
104419,bannerImage,nan,skip
104421,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/nx104421-zyQ6xvqhKlYh.jpg,success
104421,bannerImage,nan,skip
104424,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104424-c4ZYpba9WE9O.jpg,success
104424,bannerImage,nan,skip
104425,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/104425-ZNuv9cByOohQ.jpg,success
104425,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/104425-NyQogwtoK8z7.jpg,success
109330,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b109330-V4X7NEXL5O3B.jpg,success
109330,bannerImage,nan,skip
109349,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109349-W7qqkwN7urGC.jpg,success
109349,bannerImage,nan,skip
109351,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109351-tBvPTA6Uv59o.jpg,success
109351,bannerImage,nan,skip
109352,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b109352-RlaztQpFeFuR.png,success
109352,bannerImage,nan,skip
109363,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109363-kWHcbX3YJqF9.jpg,success
109363,bannerImage,nan,skip
109364,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109364-0kyzNqjBXnmg.jpg,success
109364,bannerImage,nan,skip
109390,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109390-bWm0A8Gz1Sps.jpg,success
109390,bannerImage,nan,skip
109391,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx109391-R3lR84P2ZAHg.jpg,success
109391,bannerImage,nan,skip
110847,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b110847-PfUMQfIJVviT.jpg,success
110847,bannerImage,nan,skip
111026,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b111026-LYMasAIVVbJk.jpg,success
111026,bannerImage,nan,skip
111027,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b111027-S9qPECsllmb7.jpg,success
111027,bannerImage,nan,skip
111122,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b111122-NrgoCtLIWo81.jpg,success
111122,bannerImage,nan,skip
112305,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b112305-9ZY03dqv5sE7.jpg,success
112305,bannerImage,nan,skip
113178,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b113178-UxmdLZlzsVTX.jpg,success
113178,bannerImage,nan,skip
113179,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b113179-75kCse42IbyE.jpg,success
113179,bannerImage,nan,skip
113264,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b113264-gRHT8VLt3j0S.jpg,success
113264,bannerImage,nan,skip
113268,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b113268-kxj8Cw8jyBsH.jpg,success
113268,bannerImage,nan,skip
114298,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b114298-dK4U9r4zY4Ti.jpg,success
114298,bannerImage,nan,skip
114305,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx114305-Q4ebJQNf7J1i.png,success
114305,bannerImage,nan,skip
114306,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b114306-syRu3hTV0zVf.png,success
114306,bannerImage,nan,skip
114335,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b114335-OKsqTUzI8fTd.png,success
114335,bannerImage,nan,skip
114344,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b114344-JvQGTn1kJl0r.png,success
114344,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/114344-5DpltdDQzNae.jpg,success
114439,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b114439-iE207BKTsvb6.png,success
114439,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/114439-dp58yGkccltc.jpg,success
114440,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b114440-16ZffxEaLWVv.png,success
114440,bannerImage,https://s4.anilist.co/file/anilistcdn/media/anime/banner/114440-U5foRStZ0Q2W.jpg,success
116710,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b116710-u8uDnqWu8691.jpg,success
116710,bannerImage,nan,skip
116712,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b116712-r6sFxmpGgcgY.jpg,success
116712,bannerImage,nan,skip
119455,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b119455-Si7rPIGgw0z0.png,success
119455,bannerImage,nan,skip
119823,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b119823-aUcuywfLqn3w.png,success
119823,bannerImage,nan,skip
119825,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b119825-oZL9J8teXDMD.png,success
119825,bannerImage,nan,skip
120609,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120609-E7QuOkrs2hJp.png,success
120609,bannerImage,nan,skip
120610,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120610-f5h0ucIjNBB9.png,success
120610,bannerImage,nan,skip
120758,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120758-dzLTCmhq2TEc.png,success
120758,bannerImage,nan,skip
120759,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120759-VoNl2TjY1uFk.png,success
120759,bannerImage,nan,skip
120770,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120770-5PzF0k8oh0l7.png,success
120770,bannerImage,nan,skip
120772,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120772-6KI5uKUlv2WM.png,success
120772,bannerImage,nan,skip
120773,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120773-k27XnOO4Gomw.png,success
120773,bannerImage,nan,skip
120774,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120774-xTOfckVzwvIz.png,success
120774,bannerImage,nan,skip
120872,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b120872-cywm1bxEpDAt.png,success
120872,bannerImage,nan,skip
121042,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b121042-nermsJHsWopk.png,success
121042,bannerImage,nan,skip
121667,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b121667-wderf5yVH1fd.jpg,success
121667,bannerImage,nan,skip
125322,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b125322-UAPa7Zomr8wC.jpg,success
125322,bannerImage,nan,skip
126177,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126177-BeTfJxFcKqR7.jpg,success
126177,bannerImage,nan,skip
126204,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126204-WTwpwrdsbIpe.jpg,success
126204,bannerImage,nan,skip
126205,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126205-P824z8ENhNnB.jpg,success
126205,bannerImage,nan,skip
126863,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx126863-hyHB8tW47Y33.png,success
126863,bannerImage,nan,skip
128023,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b128023-TwSx0BjyNMIN.jpg,success
128023,bannerImage,nan,skip
129165,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx129165-2YNAFF2oCa5n.jpg,success
129165,bannerImage,nan,skip
129379,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b129379-UYiouA4ygvW2.jpg,success
129379,bannerImage,nan,skip
129463,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b129463-7nhSVBvPbciV.png,success
129463,bannerImage,nan,skip
138305,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138305-5VZUu3r3ogNR.png,success
138305,bannerImage,nan,skip
138727,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138727-3tFPlrHFvDLM.png,success
138727,bannerImage,nan,skip
138778,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138778-HcnsHXix3EXk.png,success
138778,bannerImage,nan,skip
138779,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b138779-y2CPfkf5qMOw.png,success
138779,bannerImage,nan,skip
138916,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138916-pJRxqZvyzqOB.png,success
138916,bannerImage,nan,skip
138920,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138920-VCRAmmaF0WgJ.png,success
138920,bannerImage,nan,skip
138938,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx138938-kWTPKxqFTRki.png,success
138938,bannerImage,nan,skip
139002,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b139002-0J4ivSxx8yV8.png,success
139002,bannerImage,nan,skip
139021,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b139021-ig8vmv0fjnbp.png,success
139021,bannerImage,nan,skip
139035,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b139035-xEbCr0aHTivl.png,success
139035,bannerImage,nan,skip
139055,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b139055-aa1EGWbx20xZ.png,success
139055,bannerImage,nan,skip
139058,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b139058-DUv1muvAQtBt.png,success
139058,bannerImage,nan,skip
139282,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx139282-b83SV8iynZYq.jpg,success
139282,bannerImage,nan,skip
140019,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b140019-Md4DCV46iqUA.png,success
140019,bannerImage,nan,skip
140635,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx140635-GwZXcNIxFvM6.png,success
140635,bannerImage,nan,skip
143306,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b143306-ItuzpUeAilRB.png,success
143306,bannerImage,nan,skip
143713,coverImage_medium,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx143713-i5R2KuRr42Qi.jpg,success
143713,bannerImage,nan,skip
